,chopper frequency£¨HZ£©,Vout(V),,inset,time£¨s£©,Vout(V)
,,,,,0.07439,0.368
,,,,,0.07447,0.368
,,,,,0.07455,0.368
,,,,,0.07463,0.368
,,,,,0.07471,0.368
,,,,,0.07479,0.368
,,,,,0.07487,0.368
,,,,,0.07495,0.368
,,,,,0.07503,0.368
,,,,,0.07511,0.368
,,,,,0.07519,0.368
,,,,,0.07527,0.368
,,,,,0.07535,0.368
,,,,,0.07543,0.368
,,,,,0.07551,0.368
,,,,,0.07559,0.368
,,,,,0.07567,0.368
,,,,,0.07575,0.368
,,,,,0.07583,0.368
,,,,,0.07591,0.368
,,,,,0.07599,0.3648
,,,,,0.07607,0.3648
,,,,,0.07615,0.3648
,,,,,0.07623,0.3648
,,,,,0.07631,0.3648
,,,,,0.07639,0.3648
,,,,,0.07647,0.3648
,,,,,0.07655,0.3648
,,,,,0.07663,0.3648
,,,,,0.07671,0.3648
,,,,,0.07679,0.3648
,,,,,0.07687,0.3648
,,,,,0.07695,0.3648
,,,,,0.07703,0.3648
,,,,,0.07711,0.3648
,,,,,0.07719,0.3648
,,,,,0.07727,0.3648
,,,,,0.07735,0.3648
,,,,,0.07743,0.3648
,,,,,0.07751,0.3648
,,,,,0.07759,0.3648
,,,,,0.07767,0.3648
,,,,,0.07775,0.3648
,,,,,0.07783,0.3648
,,,,,0.07791,0.3648
,,,,,0.07799,0.3648
,,,,,0.07807,0.3648
,,,,,0.07815,0.3648
,,,,,0.07823,0.3648
,,,,,0.07831,0.3648
,,,,,0.07839,0.3648
,,,,,0.07847,0.3648
,,,,,0.07855,0.3648
,,,,,0.07863,0.3648
,,,,,0.07871,0.3648
,,,,,0.07879,0.3648
,,,,,0.07887,0.3648
,,,,,0.07895,0.3648
,,,,,0.07903,0.3648
,,,,,0.07911,0.3648
,,,,,0.07919,0.3648
,,,,,0.07927,0.3648
,,,,,0.07935,0.3648
,,,,,0.07943,0.3648
,,,,,0.07951,0.3648
,,,,,0.07959,0.3648
,,,,,0.07967,0.3648
,,,,,0.07975,0.3648
,,,,,0.07983,0.3648
,,,,,0.07991,0.3648
,,,,,0.07999,0.3648
,,,,,0.08007,0.3616
,,,,,0.08015,0.3616
,,,,,0.08023,0.3616
,,,,,0.08031,0.3616
,,,,,0.08039,0.3616
,,,,,0.08047,0.3616
,,,,,0.08055,0.3616
,,,,,0.08063,0.3616
,,,,,0.08071,0.3616
,,,,,0.08079,0.3616
,,,,,0.08087,0.3616
,,,,,0.08095,0.3616
,,,,,0.08103,0.3616
,,,,,0.08111,0.3616
,,,,,0.08119,0.3616
,,,,,0.08127,0.3616
,,,,,0.08135,0.3616
,,,,,0.08143,0.3616
,,,,,0.08151,0.3616
,,,,,0.08159,0.3616
,,,,,0.08167,0.3616
,,,,,0.08175,0.3616
,,,,,0.08183,0.3616
,,,,,0.08191,0.3616
,,,,,0.08199,0.3616
,,,,,0.08207,0.3616
,,,,,0.08215,0.3616
,,,,,0.08223,0.3616
,,,,,0.08231,0.3616
,,,,,0.08239,0.3616
,,,,,0.08247,0.3616
,,,,,0.08255,0.3584
,,,,,0.08263,0.3584
,,,,,0.08271,0.3584
,,,,,0.08279,0.3584
,,,,,0.08287,0.3584
,,,,,0.08295,0.3584
,,,,,0.08303,0.3584
,,,,,0.08311,0.3584
,,,,,0.08319,0.3584
,,,,,0.08327,0.3584
,,,,,0.08335,0.3584
,,,,,0.08343,0.3584
,,,,,0.08351,0.3584
,,,,,0.08359,0.3584
,,,,,0.08367,0.3584
,,,,,0.08375,0.3584
,,,,,0.08383,0.3584
,,,,,0.08391,0.3584
,,,,,0.08399,0.3584
,,,,,0.08407,0.3584
,,,,,0.08415,0.3584
,,,,,0.08423,0.3584
,,,,,0.08431,0.3552
,,,,,0.08439,0.3552
,,,,,0.08447,0.3552
,,,,,0.08455,0.3552
,,,,,0.08463,0.3552
,,,,,0.08471,0.3552
,,,,,0.08479,0.3552
,,,,,0.08487,0.3552
,,,,,0.08495,0.3552
,,,,,0.08503,0.3552
,,,,,0.08511,0.3552
,,,,,0.08519,0.3552
,,,,,0.08527,0.3552
,,,,,0.08535,0.3552
,,,,,0.08543,0.3552
,,,,,0.08551,0.352
,,,,,0.08559,0.352
,,,,,0.08567,0.352
,,,,,0.08575,0.352
,,,,,0.08583,0.352
,,,,,0.08591,0.352
,,,,,0.08599,0.352
,,,,,0.08607,0.352
,,,,,0.08615,0.352
,,,,,0.08623,0.352
,,,,,0.08631,0.352
,,,,,0.08639,0.352
,,,,,0.08647,0.352
,,,,,0.08655,0.352
,,,,,0.08663,0.3488
,,,,,0.08671,0.3488
,,,,,0.08679,0.3488
,,,,,0.08687,0.3488
,,,,,0.08695,0.3488
,,,,,0.08703,0.3488
,,,,,0.08711,0.3488
,,,,,0.08719,0.3488
,,,,,0.08727,0.3488
,,,,,0.08735,0.3488
,,,,,0.08743,0.3488
,,,,,0.08751,0.3488
,,,,,0.08759,0.3456
,,,,,0.08767,0.3456
,,,,,0.08775,0.3456
,,,,,0.08783,0.3456
,,,,,0.08791,0.3456
,,,,,0.08799,0.3456
,,,,,0.08807,0.3456
,,,,,0.08815,0.3456
,,,,,0.08823,0.3456
,,,,,0.08831,0.3456
,,,,,0.08839,0.3456
,,,,,0.08847,0.3456
,,,,,0.08855,0.3456
,,,,,0.08863,0.3456
,,,,,0.08871,0.3456
,,,,,0.08879,0.3424
,,,,,0.08887,0.3424
,,,,,0.08895,0.3424
,,,,,0.08903,0.3424
,,,,,0.08911,0.3424
,,,,,0.08919,0.3424
,,,,,0.08927,0.3424
,,,,,0.08935,0.3424
,,,,,0.08943,0.3424
,,,,,0.08951,0.3424
,,,,,0.08959,0.3424
,,,,,0.08967,0.3424
,,,,,0.08975,0.3424
,,,,,0.08983,0.3392
,,,,,0.08991,0.3392
,,,,,0.08999,0.3392
,,,,,0.09007,0.3392
,,,,,0.09015,0.3392
,,,,,0.09023,0.3392
,,,,,0.09031,0.3392
,,,,,0.09039,0.3392
,,,,,0.09047,0.3392
,,,,,0.09055,0.3392
,,,,,0.09063,0.3392
,,,,,0.09071,0.3392
,,,,,0.09079,0.3392
,,,,,0.09087,0.3392
,,,,,0.09095,0.3392
,,,,,0.09103,0.3392
,,,,,0.09111,0.336
,,,,,0.09119,0.336
,,,,,0.09127,0.336
,,,,,0.09135,0.336
,,,,,0.09143,0.336
,,,,,0.09151,0.336
,,,,,0.09159,0.336
,,,,,0.09167,0.336
,,,,,0.09175,0.336
,,,,,0.09183,0.336
,,,,,0.09191,0.336
,,,,,0.09199,0.336
,,,,,0.09207,0.336
,,,,,0.09215,0.336
,,,,,0.09223,0.336
,,,,,0.09231,0.336
,,,,,0.09239,0.336
,,,,,0.09247,0.3328
,,,,,0.09255,0.3328
,,,,,0.09263,0.3328
,,,,,0.09271,0.3328
,,,,,0.09279,0.3328
,,,,,0.09287,0.3328
,,,,,0.09295,0.3328
,,,,,0.09303,0.3328
,,,,,0.09311,0.3328
,,,,,0.09319,0.3328
,,,,,0.09327,0.3328
,,,,,0.09335,0.3328
,,,,,0.09343,0.3328
,,,,,0.09351,0.3328
,,,,,0.09359,0.3328
,,,,,0.09367,0.3328
,,,,,0.09375,0.3328
,,,,,0.09383,0.3328
,,,,,0.09391,0.3328
,,,,,0.09399,0.3328
,,,,,0.09407,0.3328
,,,,,0.09415,0.3328
,,,,,0.09423,0.3328
,,,,,0.09431,0.3296
,,,,,0.09439,0.3296
,,,,,0.09447,0.3296
,,,,,0.09455,0.3296
,,,,,0.09463,0.3296
,,,,,0.09471,0.3296
,,,,,0.09479,0.3296
,,,,,0.09487,0.3296
,,,,,0.09495,0.3296
,,,,,0.09503,0.3296
,,,,,0.09511,0.3296
,,,,,0.09519,0.3296
,,,,,0.09527,0.3296
,,,,,0.09535,0.3296
,,,,,0.09543,0.3296
,,,,,0.09551,0.3296
,,,,,0.09559,0.3296
,,,,,0.09567,0.3296
,,,,,0.09575,0.3296
,,,,,0.09583,0.3296
,,,,,0.09591,0.3296
,,,,,0.09599,0.3296
,,,,,0.09607,0.3296
,,,,,0.09615,0.3296
,,,,,0.09623,0.3296
,,,,,0.09631,0.3296
,,,,,0.09639,0.3296
,,,,,0.09647,0.3296
,,,,,0.09655,0.3296
,,,,,0.09663,0.3296
,,,,,0.09671,0.3296
,,,,,0.09679,0.3296
,,,,,0.09687,0.3296
,,,,,0.09695,0.3296
,,,,,0.09703,0.3296
,,,,,0.09711,0.3296
,,,,,0.09719,0.3296
,,,,,0.09727,0.3296
,,,,,0.09735,0.3296
,,,,,0.09743,0.3296
,,,,,0.09751,0.3296
,,,,,0.09759,0.3296
,,,,,0.09767,0.3296
,,,,,0.09775,0.3296
,,,,,0.09783,0.3264
,,,,,0.09791,0.3296
,,,,,0.09799,0.3264
,,,,,0.09807,0.3264
,,,,,0.09815,0.3264
,,,,,0.09823,0.3264
,,,,,0.09831,0.3264
,,,,,0.09839,0.3264
,,,,,0.09847,0.3264
,,,,,0.09855,0.3264
,,,,,0.09863,0.3264
,,,,,0.09871,0.3264
,,,,,0.09879,0.3264
,,,,,0.09887,0.3264
,,,,,0.09895,0.3264
,,,,,0.09903,0.3264
,,,,,0.09911,0.3264
,,,,,0.09919,0.3264
,,,,,0.09927,0.3264
,,,,,0.09935,0.3264
,,,,,0.09943,0.3264
,,,,,0.09951,0.3264
,,,,,0.09959,0.3264
,,,,,0.09967,0.3264
,,,,,0.09975,0.3264
,,,,,0.09983,0.3264
,,,,,0.09991,0.3264
,,,,,0.09999,0.3264
,,,,,0.10007,0.3264
,,,,,0.10015,0.3264
,,,,,0.10023,0.3264
,,,,,0.10031,0.3264
,,,,,0.10039,0.3264
,,,,,0.10047,0.3264
,,,,,0.10055,0.3264
,,,,,0.10063,0.3264
,,,,,0.10071,0.3264
,,,,,0.10079,0.3264
,,,,,0.10087,0.3264
,,,,,0.10095,0.3264
,,,,,0.10103,0.3264
,,,,,0.10111,0.3264
,,,,,0.10119,0.3264
,,,,,0.10127,0.3264
,,,,,0.10135,0.3264
,,,,,0.10143,0.3264
,,,,,0.10151,0.3264
,,,,,0.10159,0.3264
,,,,,0.10167,0.3264
,,,,,0.10175,0.3232
,,,,,0.10183,0.3232
,,,,,0.10191,0.3232
,,,,,0.10199,0.3232
,,,,,0.10207,0.3232
,,,,,0.10215,0.3232
,,,,,0.10223,0.3232
,,,,,0.10231,0.3232
,,,,,0.10239,0.3232
,,,,,0.10247,0.3232
,,,,,0.10255,0.3232
,,,,,0.10263,0.3232
,,,,,0.10271,0.3232
,,,,,0.10279,0.3232
,,,,,0.10287,0.3232
,,,,,0.10295,0.3232
,,,,,0.10303,0.3232
,,,,,0.10311,0.3232
,,,,,0.10319,0.3232
,,,,,0.10327,0.3232
,,,,,0.10335,0.3232
,,,,,0.10343,0.3232
,,,,,0.10351,0.3232
,,,,,0.10359,0.3232
,,,,,0.10367,0.3232
,,,,,0.10375,0.3232
,,,,,0.10383,0.32
,,,,,0.10391,0.32
,,,,,0.10399,0.32
,,,,,0.10407,0.32
,,,,,0.10415,0.32
,,,,,0.10423,0.32
,,,,,0.10431,0.32
,,,,,0.10439,0.32
,,,,,0.10447,0.32
,,,,,0.10455,0.32
,,,,,0.10463,0.32
,,,,,0.10471,0.32
,,,,,0.10479,0.32
,,,,,0.10487,0.32
,,,,,0.10495,0.32
,,,,,0.10503,0.32
,,,,,0.10511,0.32
,,,,,0.10519,0.32
,,,,,0.10527,0.32
,,,,,0.10535,0.3168
,,,,,0.10543,0.3168
,,,,,0.10551,0.3168
,,,,,0.10559,0.3168
,,,,,0.10567,0.3168
,,,,,0.10575,0.3168
,,,,,0.10583,0.3168
,,,,,0.10591,0.3168
,,,,,0.10599,0.3168
,,,,,0.10607,0.3168
,,,,,0.10615,0.3168
,,,,,0.10623,0.3168
,,,,,0.10631,0.3168
,,,,,0.10639,0.3168
,,,,,0.10647,0.3168
,,,,,0.10655,0.3136
,,,,,0.10663,0.3136
,,,,,0.10671,0.3136
,,,,,0.10679,0.3136
,,,,,0.10687,0.3136
,,,,,0.10695,0.3136
,,,,,0.10703,0.3136
,,,,,0.10711,0.3136
,,,,,0.10719,0.3136
,,,,,0.10727,0.3136
,,,,,0.10735,0.3136
,,,,,0.10743,0.3136
,,,,,0.10751,0.3136
,,,,,0.10759,0.3136
,,,,,0.10767,0.3136
,,,,,0.10775,0.3136
,,,,,0.10783,0.3136
,,,,,0.10791,0.3104
,,,,,0.10799,0.3104
,,,,,0.10807,0.3104
,,,,,0.10815,0.3104
,,,,,0.10823,0.3104
,,,,,0.10831,0.3104
,,,,,0.10839,0.3104
,,,,,0.10847,0.3104
,,,,,0.10855,0.3104
,,,,,0.10863,0.3104
,,,,,0.10871,0.3104
,,,,,0.10879,0.3104
,,,,,0.10887,0.3104
,,,,,0.10895,0.3104
,,,,,0.10903,0.3104
,,,,,0.10911,0.3072
,,,,,0.10919,0.3072
,,,,,0.10927,0.3072
,,,,,0.10935,0.3072
,,,,,0.10943,0.3072
,,,,,0.10951,0.3072
,,,,,0.10959,0.3072
,,,,,0.10967,0.3072
,,,,,0.10975,0.3072
,,,,,0.10983,0.3072
,,,,,0.10991,0.3072
,,,,,0.10999,0.3072
,,,,,0.11007,0.3072
,,,,,0.11015,0.3072
,,,,,0.11023,0.3072
,,,,,0.11031,0.304
,,,,,0.11039,0.304
,,,,,0.11047,0.304
,,,,,0.11055,0.304
,,,,,0.11063,0.304
,,,,,0.11071,0.304
,,,,,0.11079,0.304
,,,,,0.11087,0.304
,,,,,0.11095,0.304
,,,,,0.11103,0.304
,,,,,0.11111,0.304
,,,,,0.11119,0.304
,,,,,0.11127,0.304
,,,,,0.11135,0.304
,,,,,0.11143,0.304
,,,,,0.11151,0.304
,,,,,0.11159,0.304
,,,,,0.11167,0.3008
,,,,,0.11175,0.3008
,,,,,0.11183,0.3008
,,,,,0.11191,0.3008
,,,,,0.11199,0.3008
,,,,,0.11207,0.3008
,,,,,0.11215,0.3008
,,,,,0.11223,0.3008
,,,,,0.11231,0.3008
,,,,,0.11239,0.3008
,,,,,0.11247,0.3008
,,,,,0.11255,0.3008
,,,,,0.11263,0.3008
,,,,,0.11271,0.3008
,,,,,0.11279,0.3008
,,,,,0.11287,0.3008
,,,,,0.11295,0.3008
,,,,,0.11303,0.3008
,,,,,0.11311,0.3008
,,,,,0.11319,0.3008
,,,,,0.11327,0.3008
,,,,,0.11335,0.3008
,,,,,0.11343,0.2976
,,,,,0.11351,0.2976
,,,,,0.11359,0.2976
,,,,,0.11367,0.2976
,,,,,0.11375,0.2976
,,,,,0.11383,0.2976
,,,,,0.11391,0.2976
,,,,,0.11399,0.2976
,,,,,0.11407,0.2976
,,,,,0.11415,0.2976
,,,,,0.11423,0.2976
,,,,,0.11431,0.2976
,,,,,0.11439,0.2976
,,,,,0.11447,0.2976
,,,,,0.11455,0.2976
,,,,,0.11463,0.2976
,,,,,0.11471,0.2976
,,,,,0.11479,0.2976
,,,,,0.11487,0.2976
,,,,,0.11495,0.2976
,,,,,0.11503,0.2976
,,,,,0.11511,0.2976
,,,,,0.11519,0.2976
,,,,,0.11527,0.2976
,,,,,0.11535,0.2976
,,,,,0.11543,0.2976
,,,,,0.11551,0.2976
,,,,,0.11559,0.2976
,,,,,0.11567,0.2976
,,,,,0.11575,0.2976
,,,,,0.11583,0.2976
,,,,,0.11591,0.2976
,,,,,0.11599,0.2976
,,,,,0.11607,0.2976
,,,,,0.11615,0.2976
,,,,,0.11623,0.2976
,,,,,0.11631,0.2976
,,,,,0.11639,0.2976
,,,,,0.11647,0.2976
,,,,,0.11655,0.2976
,,,,,0.11663,0.2976
,,,,,0.11671,0.2976
,,,,,0.11679,0.2976
,,,,,0.11687,0.2976
,,,,,0.11695,0.2944
,,,,,0.11703,0.2944
,,,,,0.11711,0.2944
,,,,,0.11719,0.2944
,,,,,0.11727,0.2944
,,,,,0.11735,0.2944
,,,,,0.11743,0.2944
,,,,,0.11751,0.2944
,,,,,0.11759,0.2944
,,,,,0.11767,0.2944
,,,,,0.11775,0.2944
,,,,,0.11783,0.2944
,,,,,0.11791,0.2944
,,,,,0.11799,0.2944
,,,,,0.11807,0.2944
,,,,,0.11815,0.2944
,,,,,0.11823,0.2944
,,,,,0.11831,0.2944
,,,,,0.11839,0.2944
,,,,,0.11847,0.2944
,,,,,0.11855,0.2944
,,,,,0.11863,0.2944
,,,,,0.11871,0.2944
,,,,,0.11879,0.2944
,,,,,0.11887,0.2944
,,,,,0.11895,0.2944
,,,,,0.11903,0.2944
,,,,,0.11911,0.2944
,,,,,0.11919,0.2944
,,,,,0.11927,0.2944
,,,,,0.11935,0.2944
,,,,,0.11943,0.2944
,,,,,0.11951,0.2944
,,,,,0.11959,0.2944
,,,,,0.11967,0.2944
,,,,,0.11975,0.2944
,,,,,0.11983,0.2944
,,,,,0.11991,0.2944
,,,,,0.11999,0.2944
,,,,,0.12007,0.2944
,,,,,0.12015,0.2944
,,,,,0.12023,0.2944
,,,,,0.12031,0.2944
,,,,,0.12039,0.2944
,,,,,0.12047,0.2944
,,,,,0.12055,0.2944
,,,,,0.12063,0.2944
,,,,,0.12071,0.2944
,,,,,0.12079,0.2944
,,,,,0.12087,0.2944
,,,,,0.12095,0.2944
,,,,,0.12103,0.2944
,,,,,0.12111,0.2944
,,,,,0.12119,0.2944
,,,,,0.12127,0.2944
,,,,,0.12135,0.2944
,,,,,0.12143,0.2944
,,,,,0.12151,0.2944
,,,,,0.12159,0.2944
,,,,,0.12167,0.2944
,,,,,0.12175,0.2944
,,,,,0.12183,0.2944
,,,,,0.12191,0.2944
,,,,,0.12199,0.2912
,,,,,0.12207,0.2912
,,,,,0.12215,0.2912
,,,,,0.12223,0.2912
,,,,,0.12231,0.2912
,,,,,0.12239,0.2912
,,,,,0.12247,0.2912
,,,,,0.12255,0.2912
,,,,,0.12263,0.2912
,,,,,0.12271,0.2912
,,,,,0.12279,0.2912
,,,,,0.12287,0.2912
,,,,,0.12295,0.2912
,,,,,0.12303,0.2912
,,,,,0.12311,0.2912
,,,,,0.12319,0.2912
,,,,,0.12327,0.2912
,,,,,0.12335,0.2912
,,,,,0.12343,0.2912
,,,,,0.12351,0.2912
,,,,,0.12359,0.2912
,,,,,0.12367,0.2912
,,,,,0.12375,0.2912
,,,,,0.12383,0.2912
,,,,,0.12391,0.2912
,,,,,0.12399,0.2912
,,,,,0.12407,0.2912
,,,,,0.12415,0.2912
,,,,,0.12423,0.2912
,,,,,0.12431,0.288
,,,,,0.12439,0.288
,,,,,0.12447,0.288
,,,,,0.12455,0.288
,,,,,0.12463,0.288
,,,,,0.12471,0.288
,,,,,0.12479,0.288
,,,,,0.12487,0.288
,,,,,0.12495,0.288
,,,,,0.12503,0.288
,,,,,0.12511,0.288
,,,,,0.12519,0.288
,,,,,0.12527,0.288
,,,,,0.12535,0.288
,,,,,0.12543,0.288
,,,,,0.12551,0.288
,,,,,0.12559,0.288
,,,,,0.12567,0.288
,,,,,0.12575,0.2848
,,,,,0.12583,0.2848
,,,,,0.12591,0.2848
,,,,,0.12599,0.2848
,,,,,0.12607,0.2848
,,,,,0.12615,0.2848
,,,,,0.12623,0.2848
,,,,,0.12631,0.2848
,,,,,0.12639,0.2848
,,,,,0.12647,0.2848
,,,,,0.12655,0.2848
,,,,,0.12663,0.2848
,,,,,0.12671,0.2848
,,,,,0.12679,0.2848
,,,,,0.12687,0.2848
,,,,,0.12695,0.2848
,,,,,0.12703,0.2848
,,,,,0.12711,0.2848
,,,,,0.12719,0.2816
,,,,,0.12727,0.2816
,,,,,0.12735,0.2816
,,,,,0.12743,0.2816
,,,,,0.12751,0.2816
,,,,,0.12759,0.2816
,,,,,0.12767,0.2816
,,,,,0.12775,0.2816
,,,,,0.12783,0.2816
,,,,,0.12791,0.2816
,,,,,0.12799,0.2816
,,,,,0.12807,0.2816
,,,,,0.12815,0.2816
,,,,,0.12823,0.2816
,,,,,0.12831,0.2816
,,,,,0.12839,0.2784
,,,,,0.12847,0.2784
,,,,,0.12855,0.2784
,,,,,0.12863,0.2784
,,,,,0.12871,0.2784
,,,,,0.12879,0.2784
,,,,,0.12887,0.2784
,,,,,0.12895,0.2784
,,,,,0.12903,0.2784
,,,,,0.12911,0.2784
,,,,,0.12919,0.2784
,,,,,0.12927,0.2784
,,,,,0.12935,0.2784
,,,,,0.12943,0.2784
,,,,,0.12951,0.2784
,,,,,0.12959,0.2784
,,,,,0.12967,0.2784
,,,,,0.12975,0.2752
,,,,,0.12983,0.2752
,,,,,0.12991,0.2752
,,,,,0.12999,0.2752
,,,,,0.13007,0.2752
,,,,,0.13015,0.2752
,,,,,0.13023,0.2752
,,,,,0.13031,0.2752
,,,,,0.13039,0.2752
,,,,,0.13047,0.2752
,,,,,0.13055,0.2752
,,,,,0.13063,0.2752
,,,,,0.13071,0.2752
,,,,,0.13079,0.2752
,,,,,0.13087,0.2752
,,,,,0.13095,0.2752
,,,,,0.13103,0.2752
,,,,,0.13111,0.2752
,,,,,0.13119,0.272
,,,,,0.13127,0.272
,,,,,0.13135,0.272
,,,,,0.13143,0.272
,,,,,0.13151,0.272
,,,,,0.13159,0.272
,,,,,0.13167,0.272
,,,,,0.13175,0.272
,,,,,0.13183,0.272
,,,,,0.13191,0.272
,,,,,0.13199,0.272
,,,,,0.13207,0.272
,,,,,0.13215,0.272
,,,,,0.13223,0.272
,,,,,0.13231,0.272
,,,,,0.13239,0.272
,,,,,0.13247,0.272
,,,,,0.13255,0.272
,,,,,0.13263,0.272
,,,,,0.13271,0.272
,,,,,0.13279,0.272
,,,,,0.13287,0.272
,,,,,0.13295,0.272
,,,,,0.13303,0.272
,,,,,0.13311,0.272
,,,,,0.13319,0.2688
,,,,,0.13327,0.2688
,,,,,0.13335,0.2688
,,,,,0.13343,0.2688
,,,,,0.13351,0.2688
,,,,,0.13359,0.2688
,,,,,0.13367,0.2688
,,,,,0.13375,0.2688
,,,,,0.13383,0.2688
,,,,,0.13391,0.2688
,,,,,0.13399,0.2688
,,,,,0.13407,0.2688
,,,,,0.13415,0.2688
,,,,,0.13423,0.2688
,,,,,0.13431,0.2688
,,,,,0.13439,0.2688
,,,,,0.13447,0.2688
,,,,,0.13455,0.2688
,,,,,0.13463,0.2688
,,,,,0.13471,0.2688
,,,,,0.13479,0.2688
,,,,,0.13487,0.2688
,,,,,0.13495,0.2688
,,,,,0.13503,0.2688
,,,,,0.13511,0.2688
,,,,,0.13519,0.2688
,,,,,0.13527,0.2688
,,,,,0.13535,0.2688
,,,,,0.13543,0.2688
,,,,,0.13551,0.2688
,,,,,0.13559,0.2688
,,,,,0.13567,0.2688
,,,,,0.13575,0.2688
,,,,,0.13583,0.2688
,,,,,0.13591,0.2688
,,,,,0.13599,0.2688
,,,,,0.13607,0.2688
,,,,,0.13615,0.2688
,,,,,0.13623,0.2688
,,,,,0.13631,0.2688
,,,,,0.13639,0.2688
,,,,,0.13647,0.2688
,,,,,0.13655,0.2688
,,,,,0.13663,0.2688
,,,,,0.13671,0.2688
,,,,,0.13679,0.2688
,,,,,0.13687,0.2688
,,,,,0.13695,0.2688
,,,,,0.13703,0.2688
,,,,,0.13711,0.2688
,,,,,0.13719,0.2688
,,,,,0.13727,0.2688
,,,,,0.13735,0.2688
,,,,,0.13743,0.2688
,,,,,0.13751,0.2688
,,,,,0.13759,0.2688
,,,,,0.13767,0.2688
,,,,,0.13775,0.2688
,,,,,0.13783,0.2688
,,,,,0.13791,0.2688
,,,,,0.13799,0.2656
,,,,,0.13807,0.2656
,,,,,0.13815,0.2656
,,,,,0.13823,0.2656
,,,,,0.13831,0.2656
,,,,,0.13839,0.2656
,,,,,0.13847,0.2656
,,,,,0.13855,0.2656
,,,,,0.13863,0.2656
,,,,,0.13871,0.2656
,,,,,0.13879,0.2656
,,,,,0.13887,0.2656
,,,,,0.13895,0.2656
,,,,,0.13903,0.2656
,,,,,0.13911,0.2656
,,,,,0.13919,0.2656
,,,,,0.13927,0.2656
,,,,,0.13935,0.2656
,,,,,0.13943,0.2656
,,,,,0.13951,0.2656
,,,,,0.13959,0.2656
,,,,,0.13967,0.2656
,,,,,0.13975,0.2656
,,,,,0.13983,0.2656
,,,,,0.13991,0.2656
,,,,,0.13999,0.2656
,,,,,0.14007,0.2656
,,,,,0.14015,0.2656
,,,,,0.14023,0.2656
,,,,,0.14031,0.2656
,,,,,0.14039,0.2656
,,,,,0.14047,0.2656
,,,,,0.14055,0.2656
,,,,,0.14063,0.2656
,,,,,0.14071,0.2656
,,,,,0.14079,0.2656
,,,,,0.14087,0.2656
,,,,,0.14095,0.2656
,,,,,0.14103,0.2656
,,,,,0.14111,0.2656
,,,,,0.14119,0.2656
,,,,,0.14127,0.2656
,,,,,0.14135,0.2656
,,,,,0.14143,0.2656
,,,,,0.14151,0.2656
,,,,,0.14159,0.2656
,,,,,0.14167,0.2656
,,,,,0.14175,0.2656
,,,,,0.14183,0.2656
,,,,,0.14191,0.2656
,,,,,0.14199,0.2656
,,,,,0.14207,0.2656
,,,,,0.14215,0.2656
,,,,,0.14223,0.2656
,,,,,0.14231,0.2656
,,,,,0.14239,0.2656
,,,,,0.14247,0.2656
,,,,,0.14255,0.2656
,,,,,0.14263,0.2656
,,,,,0.14271,0.2656
,,,,,0.14279,0.2656
,,,,,0.14287,0.2656
,,,,,0.14295,0.2656
,,,,,0.14303,0.2656
,,,,,0.14311,0.2656
,,,,,0.14319,0.2656
,,,,,0.14327,0.2656
,,,,,0.14335,0.2656
,,,,,0.14343,0.2656
,,,,,0.14351,0.2656
,,,,,0.14359,0.2656
,,,,,0.14367,0.2656
,,,,,0.14375,0.2656
,,,,,0.14383,0.2656
,,,,,0.14391,0.2656
,,,,,0.14399,0.2656
,,,,,0.14407,0.2624
,,,,,0.14415,0.2624
,,,,,0.14423,0.2624
,,,,,0.14431,0.2624
,,,,,0.14439,0.2624
,,,,,0.14447,0.2624
,,,,,0.14455,0.2624
,,,,,0.14463,0.2624
,,,,,0.14471,0.2624
,,,,,0.14479,0.2624
,,,,,0.14487,0.2624
,,,,,0.14495,0.2624
,,,,,0.14503,0.2624
,,,,,0.14511,0.2624
,,,,,0.14519,0.2624
,,,,,0.14527,0.2624
,,,,,0.14535,0.2624
,,,,,0.14543,0.2624
,,,,,0.14551,0.2624
,,,,,0.14559,0.2624
,,,,,0.14567,0.2624
,,,,,0.14575,0.2624
,,,,,0.14583,0.2624
,,,,,0.14591,0.2624
,,,,,0.14599,0.2624
,,,,,0.14607,0.2624
,,,,,0.14615,0.2592
,,,,,0.14623,0.2592
,,,,,0.14631,0.2592
,,,,,0.14639,0.2592
,,,,,0.14647,0.2592
,,,,,0.14655,0.2592
,,,,,0.14663,0.2592
,,,,,0.14671,0.2592
,,,,,0.14679,0.2592
,,,,,0.14687,0.2592
,,,,,0.14695,0.2592
,,,,,0.14703,0.2592
,,,,,0.14711,0.2592
,,,,,0.14719,0.2592
,,,,,0.14727,0.2592
,,,,,0.14735,0.2592
,,,,,0.14743,0.2592
,,,,,0.14751,0.2592
,,,,,0.14759,0.2592
,,,,,0.14767,0.2592
,,,,,0.14775,0.2592
,,,,,0.14783,0.2592
,,,,,0.14791,0.2592
,,,,,0.14799,0.2592
,,,,,0.14807,0.256
,,,,,0.14815,0.256
,,,,,0.14823,0.256
,,,,,0.14831,0.256
,,,,,0.14839,0.256
,,,,,0.14847,0.256
,,,,,0.14855,0.256
,,,,,0.14863,0.256
,,,,,0.14871,0.256
,,,,,0.14879,0.256
,,,,,0.14887,0.256
,,,,,0.14895,0.256
,,,,,0.14903,0.256
,,,,,0.14911,0.256
,,,,,0.14919,0.256
,,,,,0.14927,0.256
,,,,,0.14935,0.256
,,,,,0.14943,0.256
,,,,,0.14951,0.256
